coding	meaning	node_id	parent_id	selectable
9139374	Man, valve and steam (coal gas, coke ovens)	9139374	9139	Y
9139375	Man, waste (textile mfr)	9139375	9139	Y
9139376	Man, waste, wool	9139376	9139	Y
9139377	Man, yard (vulcanised fibre board mfr)	9139377	9139	Y
9139378	Man, yard, metal (steelworks)	9139378	9139	Y
9139379	Marker, plater's	9139379	9139	Y
9139380	Master, hopper	9139380	9139	Y
9139381	Mate, bender's (metal)	9139381	9139	Y
9139382	Mate, burner's	9139382	9139	Y
9139383	Mate, driller's (shipbuilding)	9139383	9139	Y
9139384	Mate, driver's, dredger	9139384	9139	Y
9139385	Mate, electrician's	9139385	9139	Y
9139386	Mate, engineer's	9139386	9139	Y
9139387	Mate, erector's	9139387	9139	Y
9139388	Mate, fitter's	9139388	9139	Y
9139389	Mate, fitter's, pipe	9139389	9139	Y
9139390	Mate, fuser's	9139390	9139	Y
9139391	Mate, grinder's (metal)	9139391	9139	Y
9139392	Mate, jointer's (electricity supplier)	9139392	9139	Y
9139393	Mate, jointer's, cable	9139393	9139	Y
9139394	Mate, linesman's	9139394	9139	Y
9139395	Mate, maker's, boiler	9139395	9139	Y
9139396	Mate, mechanic's	9139396	9139	Y
9139397	Mate, miller's (cement)	9139397	9139	Y
9139398	Mate, millwright's	9139398	9139	Y
9139399	Mate, plater's	9139399	9139	Y
9139400	Mate, rigger's	9139400	9139	Y
9139401	Mate, riveter's	9139401	9139	Y
9139402	Mate, shipwright's	9139402	9139	Y
9139403	Mate, smith's (boiler)	9139403	9139	Y
9139404	Mate, smith's (copper)	9139404	9139	Y
9139405	Mate, tester's (motor cars)	9139405	9139	Y
9139406	Mate, welder's	9139406	9139	Y
9139407	Mate, wireman's	9139407	9139	Y
9139408	Minder, block (wire mfr)	9139408	9139	Y
9139409	Minder, chain	9139409	9139	Y
9139410	Minder, pump	9139410	9139	Y
9139411	Minder, swift (wire)	9139411	9139	Y
9139412	Navvy (mine: not coal)	9139412	9139	Y
9139413	Navvy, pond, slurry (cement mfr)	9139413	9139	Y
9139414	Necker	9139414	9139	Y
9139415	Netter (hosiery, knitwear mfr)	9139415	9139	Y
9139416	Oddman (ceramics mfr)	9139416	9139	Y
9139417	Oddman, bank	9139417	9139	Y
9139418	Officer, salvage (manufacturing)	9139418	9139	Y
9139419	Opener, bale	9139419	9139	Y
9139420	Operative, cotton	9139420	9139	Y
9139421	Operative, general (textile mfr)	9139421	9139	Y
9139422	Operative, maintenance (fire service)	9139422	9139	Y
9139423	Operative, mill	9139423	9139	Y
9139424	Operative, textile	9139424	9139	Y
9139425	Operator, belt (conveyor)	9139425	9139	Y
9139426	Operator, button	9139426	9139	Y
9139427	Operator, car, ingot	9139427	9139	Y
9139428	Operator, conveyor	9139428	9139	Y
9139429	Operator, electrical (rolling mill)	9139429	9139	Y
9139430	Operator, fan (coal mine)	9139430	9139	Y
9139431	Operator, hydraulic	9139431	9139	Y
9139432	Operator, oil (metal trades)	9139432	9139	Y
9139433	Operator, panel (steel mfr)	9139433	9139	Y
9139434	Operator, plant, drying	9139434	9139	Y
9139435	Operator, plant, mobile (steel mfr)	9139435	9139	Y
9139436	Operator, point, transfer	9139436	9139	Y
9139437	Operator, pusher (coke ovens)	9139437	9139	Y
9139438	Operator, ropeway	9139438	9139	Y
9139439	Operator, tippler	9139439	9139	Y
9139440	Operator, traverser, wagon	9139440	9139	Y
9139441	Operator, turntable	9139441	9139	Y
9139442	Packman (woollen carding)	9139442	9139	Y
9139443	Panner-out	9139443	9139	Y
9139444	Patrol, belt	9139444	9139	Y
9139445	Patrolman, belt	9139445	9139	Y
9139446	Picker, bobbin (textile mfr)	9139446	9139	Y
9139447	Picker-up (galvanised sheet mfr)	9139447	9139	Y
9139448	Piler	9139448	9139	Y
9139449	Piler, hot	9139449	9139	Y
9139450	Pitcher, flour	9139450	9139	Y
9139451	Plasterer (coke ovens)	9139451	9139	Y
9139452	Poker-in (coke ovens)	9139452	9139	Y
9139453	Puller-down	9139453	9139	Y
9139454	Puller-off (metal trades)	9139454	9139	Y
9139455	Puller-up	9139455	9139	Y
9139456	Pusher (coal gas, coke ovens)	9139456	9139	Y
9139457	Pusher, truck	9139457	9139	Y
9139458	Pusher-out	9139458	9139	Y
9139459	Racker (tinplate goods mfr)	9139459	9139	Y
9139460	Racker (whiting mfr)	9139460	9139	Y
9139461	Raker-out (asbestos mfr)	9139461	9139	Y
9139462	Remover, scrap	9139462	9139	Y
9139463	Resiner (brewery)	9139463	9139	Y
9139464	Rinser, file	9139464	9139	Y
9139465	Rodsman	9139465	9139	Y
9139466	Roustabout	9139466	9139	Y
9139467	Rucker (blast furnace)	9139467	9139	Y
9139468	Ruller (mine: not coal)	9139468	9139	Y
9139469	Runner (ceramics mfr)	9139469	9139	Y
9139470	Runner (textile mfr)	9139470	9139	Y
9139471	Runner, bobbin	9139471	9139	Y
9139472	Runner, clay	9139472	9139	Y
9139473	Runner, rope	9139473	9139	Y
9139474	Runner, skip	9139474	9139	Y
9139475	Runner, wagon	9139475	9139	Y
9139476	Runner, water	9139476	9139	Y
9139477	Runner, wool	9139477	9139	Y
9139478	Sailor (shipbuilding)	9139478	9139	Y
9139479	Sailorman	9139479	9139	Y
9139480	Scaleman (rolling mill)	9139480	9139	Y
9139481	Scaler (shipbuilding)	9139481	9139	Y
9139482	Scaler, metal	9139482	9139	Y
9139483	Scraper (shipbuilding)	9139483	9139	Y
9139484	Scrapper (metal mfr)	9139484	9139	Y
9139485	Scurfer (aircraft mfr)	9139485	9139	Y
9139486	Scurfer, retort	9139486	9139	Y
9139487	Separator, metal and oil	9139487	9139	Y
9139488	Servant, civil, nos (industrial)	9139488	9139	Y
9139489	Server (silk mfr)	9139489	9139	Y
9139490	Shaker, bag	9139490	9139	Y
9139491	Shifter (rolling mill)	9139491	9139	Y
9139492	Shifter, iron	9139492	9139	Y
9139493	Shipper (patent fuel mfr)	9139493	9139	Y
9139494	Shipper (tinplate mfr)	9139494	9139	Y
9139495	Shopman (railway workshops)	9139495	9139	Y
9139496	Shuntman (mine: not coal)	9139496	9139	Y
9139497	Shutter, door (coke ovens)	9139497	9139	Y
9139498	Sorter, iron (shipbuilding)	9139498	9139	Y
9139499	Splitter, bale (rubber goods mfr)	9139499	9139	Y
9139500	Spreader, colour	9139500	9139	Y
9139501	Stacker	9139501	9139	Y
9139502	Steelworker	9139502	9139	Y
9139503	Stocker (steel mfr)	9139503	9139	Y
9139504	Stocker-up	9139504	9139	Y
9139505	Stockman (manufacturing: blast furnace)	9139505	9139	Y
9139506	Stockman (manufacturing: rolling mill)	9139506	9139	Y
9139507	Stower (grain milling)	9139507	9139	Y
9139508	Stower, cake	9139508	9139	Y
9139509	Stower, cement	9139509	9139	Y
9139510	Strapper (textile mfr)	9139510	9139	Y
9139511	Stripper (candle mfr)	9139511	9139	Y
9139512	Stripper (ceramics mfr)	9139512	9139	Y
9139513	Stripper, frame	9139513	9139	Y
9139514	Stripper-assembler (cast concrete products mfr)	9139514	9139	Y
9139515	Supervisor (Stationery Office)	9139515	9139	Y
9139516	Supervisor, rope, trot	9139516	9139	Y
9139517	Sweeper, cotton (textile mfr)	9139517	9139	Y
9139518	Swiller (tinplate mfr)	9139518	9139	Y
9139519	Taker, work	9139519	9139	Y
9139520	Taker-off (metal trades)	9139520	9139	Y
9139521	Taker-out (ceramics mfr)	9139521	9139	Y
9139522	Tankman, storage	9139522	9139	Y
9139523	Teemer (coke ovens)	9139523	9139	Y
9139524	Tenter, press (metal trades)	9139524	9139	Y
9139525	Tenter, pump	9139525	9139	Y
9139526	Thrower (brewery)	9139526	9139	Y
9139527	Thrower (distillery)	9139527	9139	Y
9139528	Tipman (mine: not coal)	9139528	9139	Y
9139529	Tipper (mine: not coal)	9139529	9139	Y
9139530	Tipper, coal (patent fuel mfr)	9139530	9139	Y
9139531	Tipper, coal (steelworks)	9139531	9139	Y
9139532	Tipper, ore (steelworks)	9139532	9139	Y
9139533	Tipper, scrap	9139533	9139	Y
9139534	Tipper, shale	9139534	9139	Y
9139535	Tipper, slag	9139535	9139	Y
9139536	Tippler (steelworks)	9139536	9139	Y
9139537	Topman (coal gas, coke ovens)	9139537	9139	Y
9139538	Topman, battery (coke ovens)	9139538	9139	Y
9139539	Towerman (paper mfr)	9139539	9139	Y
9139540	Trammer	9139540	9139	Y
9139541	Trimmer (boiler house)	9139541	9139	Y
9139542	Trimmer (coal gas, coke ovens)	9139542	9139	Y
9139543	Trimmer (electricity supplier)	9139543	9139	Y
9139544	Trimmer (power station)	9139544	9139	Y
9139545	Trimmer, boiler	9139545	9139	Y
9139546	Trimmer, coal	9139546	9139	Y
9139547	Trimmer, house, boiler	9139547	9139	Y
9139548	Trimmer, wagon	9139548	9139	Y
9139549	Trolleyman	9139549	9139	Y
9139550	Truckman (blast furnace)	9139550	9139	Y
9139551	Turner, sheet (galvanised sheet mfr)	9139551	9139	Y
9139552	Turner, wheel (ceramics mfr)	9139552	9139	Y
9139553	Unloader, autoclave (ceramics)	9139553	9139	Y
9139554	Unloader, kiln (ceramics)	9139554	9139	Y
9139555	Valveman (coal gas, coke ovens)	9139555	9139	Y
9139556	Wagoner (coal mine: above ground)	9139556	9139	Y
9139557	Washer (flour confectionery mfr)	9139557	9139	Y
9139558	Washer, board	9139558	9139	Y
9139559	Washer, glass	9139559	9139	Y
9139560	Washer, metal	9139560	9139	Y
9139561	Washer, stencil	9139561	9139	Y
9139562	Washer, tin, biscuit	9139562	9139	Y
9139563	Washer, tray	9139563	9139	Y
9139564	Watchman-operator (petroleum distribution)	9139564	9139	Y
9139565	Waterman (coal gas, coke ovens)	9139565	9139	Y
9139566	Waterman (steel mfr)	9139566	9139	Y
9139567	Wheeler	9139567	9139	Y
9139568	Wheeler, frit	9139568	9139	Y
9139569	Wheeler, metal (metal mfr)	9139569	9139	Y
9139570	Wheeler, pick (mine: not coal)	9139570	9139	Y
9139571	Wheeler-in	9139571	9139	Y
9139572	Wiper (glass mfr)	9139572	9139	Y
9139573	Wiper, cutlery (cutlery mfr)	9139573	9139	Y
9139574	Wiper, scissors	9139574	9139	Y
9139575	Wirer (metal trades)	9139575	9139	Y
9139576	Worker, aircraft	9139576	9139	Y
9139577	Worker, ammunition	9139577	9139	Y
9139578	Worker, asbestos	9139578	9139	Y
9139579	Worker, battery	9139579	9139	Y
9139580	Worker, belt	9139580	9139	Y
9139581	Worker, belt, conveyor	9139581	9139	Y
9139582	Worker, copper (refining)	9139582	9139	Y
9139583	Worker, cotton	9139583	9139	Y
9139584	Worker, dock (dry dock)	9139584	9139	Y
9139585	Worker, dock, dry	9139585	9139	Y
9139586	Worker, dockyard	9139586	9139	Y
9139587	Worker, engineering	9139587	9139	Y
9139588	Worker, factory	9139588	9139	Y
9139589	Worker, factory (engineering)	9139589	9139	Y
9139590	Worker, gas	9139590	9139	Y
9139591	Worker, iron (iron and steelworks)	9139591	9139	Y
9139592	Worker, metal	9139592	9139	Y
9139593	Worker, mill	9139593	9139	Y
9139594	Worker, mill, corn	9139594	9139	Y
9139595	Worker, mill, cotton	9139595	9139	Y
9139596	Worker, mill, flour	9139596	9139	Y
9139597	Worker, mill, woollen	9139597	9139	Y
9139598	Worker, munitions	9139598	9139	Y
9139599	Worker, paper (printing)	9139599	9139	Y
9139600	Worker, refractory	9139600	9139	Y
9139601	Worker, room, ware	9139601	9139	Y
9139602	Worker, service (textile mfr)	9139602	9139	Y
9139603	Worker, shop, paint	9139603	9139	Y
9139604	Worker, shop, scrap (celluloid)	9139604	9139	Y
9139605	Worker, silk	9139605	9139	Y
9139606	Worker, steel	9139606	9139	Y
9139607	Worker, textile	9139607	9139	Y
9139608	Worker, timber	9139608	9139	Y
9139609	Worker-round (iron and steelworks)	9139609	9139	Y
9139610	Yardsman (dairy)	9139610	9139	Y
9141001	Assistant, driver's, crane	9141001	9141	Y
9141002	Assistant, stevedore	9141002	9141	Y
9141003	Attendant, crane	9141003	9141	Y
9141004	Attendant, loading, barge	9141004	9141	Y
9141005	Attendant, wharf, oil	9141005	9141	Y
9141006	Banksman (civil engineering)	9141006	9141	Y
9141007	Banksman (manufacturing)	9141007	9141	Y
9141008	Banksman, crane	9141008	9141	Y
9141009	Bobber (fish dock)	9141009	9141	Y
9141010	Bobber, fish	9141010	9141	Y
9141011	Bunker (docks)	9141011	9141	Y
9141012	Carrier (docks)	9141012	9141	Y
9141013	Carrier, box, fish	9141013	9141	Y
9141014	Carrier, deal (docks)	9141014	9141	Y
9141015	Carrier, pitwood	9141015	9141	Y
9141016	Carrier, prop	9141016	9141	Y
9141017	Carrier, timber (docks)	9141017	9141	Y
9141018	Chainman (docks)	9141018	9141	Y
9141019	Collier (boat, barge)	9141019	9141	Y
9141020	Crew, dock	9141020	9141	Y
9141021	Crewman	9141021	9141	Y
9141022	Discharger (docks)	9141022	9141	Y
9141023	Docker	9141023	9141	Y
9141024	Filler (docks)	9141024	9141	Y
9141025	Follower, crane	9141025	9141	Y
9141026	Foreman (PLA)	9141026	9141	Y
9141027	Foreman (docks)	9141027	9141	Y
9141028	Foreman, dock	9141028	9141	Y
9141029	Foreman, hatch	9141029	9141	Y
9141030	Foreman, jetty	9141030	9141	Y
9141031	Foreman, quay	9141031	9141	Y
9141032	Foreman, staithes	9141032	9141	Y
9141033	Foreman, timber (docks)	9141033	9141	Y
9141034	Foreman, wharf	9141034	9141	Y
9141035	Foreman-ganger (docks)	9141035	9141	Y
9141036	Ganger (docks)	9141036	9141	Y
9141037	Gangwayman	9141037	9141	Y
9141038	Hand, jetty	9141038	9141	Y
9141039	Handler, cargo (docks)	9141039	9141	Y
9141040	Hanger-on	9141040	9141	Y
9141041	Hatchman	9141041	9141	Y
9141042	Hatchwayman	9141042	9141	Y
9141043	Heaver, coal	9141043	9141	Y
9141044	Helper, ladle	9141044	9141	Y
9141045	Holdsman	9141045	9141	Y
9141046	Jettyman	9141046	9141	Y
9141047	Labourer (docks)	9141047	9141	Y
9141048	Labourer (fish processing)	9141048	9141	Y
9141049	Labourer, dock	9141049	9141	Y
9141050	Labourer, fish	9141050	9141	Y
9141051	Labourer, jetty	9141051	9141	Y
9141052	Labourer, pitwood	9141052	9141	Y
9141053	Labourer, pontoon	9141053	9141	Y
9141054	Labourer, quay	9141054	9141	Y
9141055	Labourer, quayside	9141055	9141	Y
9141056	Labourer, riverside	9141056	9141	Y
9141057	Labourer, ship	9141057	9141	Y
9141058	Labourer, stevedore's	9141058	9141	Y
9141059	Labourer, waterside	9141059	9141	Y
9141060	Labourer, wharf	9141060	9141	Y
9141061	Lander, fish	9141061	9141	Y
9141062	Lasher, car	9141062	9141	Y
9141063	Latcher (steelworks)	9141063	9141	Y
9141064	Latcher, crane (steelworks)	9141064	9141	Y
9141065	Loader (docks)	9141065	9141	Y
9141066	Loader, barge	9141066	9141	Y
9141067	Loader, boat	9141067	9141	Y
9141068	Loader, dockside	9141068	9141	Y
9141069	Loader, fish	9141069	9141	Y
9141070	Loader, timber (docks)	9141070	9141	Y
9141071	Loaderman, ship	9141071	9141	Y
9141072	Longshoreman	9141072	9141	Y
9141073	Lumper (docks)	9141073	9141	Y
9141074	Lumper, fish	9141074	9141	Y
9141075	Man, ballast	9141075	9141	Y
9141076	Man, dock	9141076	9141	Y
9141077	Man, gear (docks)	9141077	9141	Y
9141078	Man, transport (docks)	9141078	9141	Y
9141079	Man, wharf	9141079	9141	Y
9141080	Mate, driver's, crane	9141080	9141	Y
9141081	Minder, hatch	9141081	9141	Y
9141082	Operative, jetty	9141082	9141	Y
9141083	Operative, port	9141083	9141	Y
9141084	Operator, jetty	9141084	9141	Y
9141085	Operator, port	9141085	9141	Y
9141086	Picker, slate	9141086	9141	Y
9141087	Porter (timber)	9141087	9141	Y
9141088	Porter (docks: food)	9141088	9141	Y
9141089	Porter, dock	9141089	9141	Y
9141090	Porter, goods (canals)	9141090	9141	Y
9141091	Porter, timber	9141091	9141	Y
9141092	Quayman	9141092	9141	Y
9141093	Rafter	9141093	9141	Y
9141094	Railman (docks)	9141094	9141	Y
9141095	Runner (docks)	9141095	9141	Y
9141096	Shedman (docks)	9141096	9141	Y
9141097	Sheeter (docks)	9141097	9141	Y
9141098	Shipper (docks)	9141098	9141	Y
9141099	Signalman (steelworks)	9141099	9141	Y
9141100	Slinger	9141100	9141	Y
9141101	Staithman	9141101	9141	Y
9141102	Stevedore	9141102	9141	Y
9141103	Stevedore, superintendent	9141103	9141	Y
9141104	Stower, ship	9141104	9141	Y
9141105	Tackleman (docks)	9141105	9141	Y
9141106	Teemer, coal	9141106	9141	Y
9141107	Tipper (docks)	9141107	9141	Y
9141108	Tipper, ballast	9141108	9141	Y
9141109	Tipper, coal (docks)	9141109	9141	Y
9141110	Trimmer (docks)	9141110	9141	Y
9141111	Trimmer, ballast	9141111	9141	Y
9141112	Trimmer, barge	9141112	9141	Y
9141113	Trimmer, boat	9141113	9141	Y
9141114	Trimmer, coal (docks)	9141114	9141	Y
9141115	Unloader (docks)	9141115	9141	Y
9141116	Waterman, dock	9141116	9141	Y
9141117	Wharfinger	9141117	9141	Y
9141118	Worker, cargo	9141118	9141	Y
9141119	Worker, dock	9141119	9141	Y
9141120	Worker, dockside	9141120	9141	Y
9141121	Worker, fish (docks)	9141121	9141	Y
9141122	Worker, port	9141122	9141	Y
9141123	Worker, ship	9141123	9141	Y
9141124	Worker, transport (docks)	9141124	9141	Y
9141125	Worker, transport (waterways)	9141125	9141	Y
9149001	Assembler (retail trade)	9149001	9149	Y
9149002	Assembler (wholesale trade)	9149002	9149	Y
9149003	Assembler, grocer's	9149003	9149	Y
9149004	Assembler, load	9149004	9149	Y
9149005	Assembler, order	9149005	9149	Y
9149006	Assembler, warehouse	9149006	9149	Y
9149007	Assistant, auctioneer's	9149007	9149	Y
9149008	Assistant, bay, loading	9149008	9149	Y
9149009	Assistant, despatch	9149009	9149	Y
9149010	Assistant, drayman's	9149010	9149	Y
9149011	Assistant, driver's (road transport)	9149011	9149	Y
9149012	Assistant, driver's, dumper	9149012	9149	Y
9149013	Assistant, driver's, lorry	9149013	9149	Y
9149014	Assistant, driver's, van	9149014	9149	Y
9149015	Assistant, keeper's, store	9149015	9149	Y
9149016	Assistant, remover's, furniture	9149016	9149	Y
9149017	Assistant, room, grey	9149017	9149	Y
9149018	Assistant, room, linen	9149018	9149	Y
9149019	Assistant, room, pattern (textile mfr)	9149019	9149	Y
9149020	Assistant, room, sale (auctioneers)	9149020	9149	Y
9149021	Assistant, room, sample	9149021	9149	Y
9149022	Assistant, stores	9149022	9149	Y
9149023	Assistant, supplies	9149023	9149	Y
9149024	Assistant, warehouse	9149024	9149	Y
9149025	Assistant, warehouseman's	9149025	9149	Y
9149026	Attendant (road goods vehicles)	9149026	9149	Y
9149027	Attendant, customs	9149027	9149	Y
9149028	Attendant, elevator, goods	9149028	9149	Y
9149029	Attendant, explosive (coal mine)	9149029	9149	Y
9149030	Attendant, explosives (coal mine)	9149030	9149	Y
9149031	Attendant, house, powder	9149031	9149	Y
9149032	Attendant, lamp (coal mine)	9149032	9149	Y
9149033	Attendant, magazine	9149033	9149	Y
9149034	Attendant, plan	9149034	9149	Y
9149035	Attendant, room, grey	9149035	9149	Y
9149036	Attendant, room, lamp	9149036	9149	Y
9149037	Attendant, room, linen	9149037	9149	Y
9149038	Attendant, room, plan	9149038	9149	Y
9149039	Attendant, room, stock	9149039	9149	Y
9149040	Attendant, room, tool	9149040	9149	Y
9149041	Attendant, silo	9149041	9149	Y
9149042	Attendant, statutory	9149042	9149	Y
9149043	Attendant, store	9149043	9149	Y
9149044	Attendant, stores	9149044	9149	Y
9149045	Attendant, van	9149045	9149	Y
9149046	Bummaree	9149046	9149	Y
9149047	Caller-over (glass mfr)	9149047	9149	Y
9149048	Carrier, bag (docks)	9149048	9149	Y
9149049	Carrier, deal	9149049	9149	Y
9149050	Carrier, set	9149050	9149	Y
9149051	Cellarman (textile mfr)	9149051	9149	Y
9149052	Cellarman (wine merchants)	9149052	9149	Y
9149053	Cellarman (wine mfr)	9149053	9149	Y
9149054	Cellarman, oil	9149054	9149	Y
9149055	Chamberman (cold storage)	9149055	9149	Y
9149056	Checker (coal mine)	9149056	9149	Y
9149057	Checker (warehousing)	9149057	9149	Y
9149058	Checker and weigher	9149058	9149	Y
9149059	Checker, dock	9149059	9149	Y
9149060	Checker, goods	9149060	9149	Y
9149061	Checker, inwards, goods	9149061	9149	Y
9149062	Checker, linen (hotels, catering, public houses)	9149062	9149	Y
9149063	Checker, load	9149063	9149	Y
9149064	Checker, steel (coal mine)	9149064	9149	Y
9149065	Checker, stock	9149065	9149	Y
9149066	Checker, stores	9149066	9149	Y
9149067	Checker, supports	9149067	9149	Y
9149068	Checker, timber	9149068	9149	Y
9149069	Collector of parts	9149069	9149	Y
9149070	Collector, stock (charitable organisation)	9149070	9149	Y
9149071	Contractor, removal	9149071	9149	Y
9149072	Counter (printing)	9149072	9149	Y
9149073	Counter (textile mfr)	9149073	9149	Y
9149074	Counter, bobbin	9149074	9149	Y
9149075	Counter-off	9149075	9149	Y
9149076	Counterman (chemicals)	9149076	9149	Y
9149077	Counterman (drugs)	9149077	9149	Y
9149078	Counterman (wool warehouse)	9149078	9149	Y
9149079	Depotman	9149079	9149	Y
9149080	Despatch, goods	9149080	9149	Y
9149081	Despatcher	9149081	9149	Y
9149082	Despatcher, goods	9149082	9149	Y
9149083	Dispatcher	9149083	9149	Y
9149084	Dispatcher, goods	9149084	9149	Y
9149085	Feeder, stock	9149085	9149	Y
9149086	Filler, order	9149086	9149	Y
9149087	Filler, stock	9149087	9149	Y
9149088	Finder, tool	9149088	9149	Y
9149089	Foreman (auctioneers)	9149089	9149	Y
9149090	Foreman (ordnance depot)	9149090	9149	Y
9149091	Foreman (removal contracting)	9149091	9149	Y
9149092	Foreman (repository)	9149092	9149	Y
9149093	Foreman (timber merchants)	9149093	9149	Y
9149094	Foreman (warehousing)	9149094	9149	Y
9149095	Foreman, bay, loading	9149095	9149	Y
9149096	Foreman, depot	9149096	9149	Y
9149097	Foreman, despatch	9149097	9149	Y
9149098	Foreman, receiving	9149098	9149	Y
9149099	Foreman, room, grey (textile mfr)	9149099	9149	Y
9149100	Foreman, room, lamp (coal mine)	9149100	9149	Y
9149101	Foreman, room, pattern (textile mfr)	9149101	9149	Y
9149102	Foreman, shipping	9149102	9149	Y
9149103	Foreman, stock	9149103	9149	Y
9149104	Foreman, store	9149104	9149	Y
9149105	Foreman, stores	9149105	9149	Y
9149106	Foreman, warehouse	9149106	9149	Y
9149107	Foreman, yard (auctioneers)	9149107	9149	Y
9149108	Foreman, yard, steel	9149108	9149	Y
9149109	Foreman, yard, stock	9149109	9149	Y
9149110	Foreman, yard, timber	9149110	9149	Y
9149111	Giver-out	9149111	9149	Y
9149112	Hand, despatch	9149112	9149	Y
9149113	Hand, dispatch	9149113	9149	Y
9149114	Hand, leading (warehousing)	9149114	9149	Y
9149115	Hand, removal	9149115	9149	Y
9149116	Hand, room, grey	9149116	9149	Y
9149117	Hand, room, order	9149117	9149	Y
9149118	Hand, room, pattern	9149118	9149	Y
9149119	Hand, storage, cold	9149119	9149	Y
9149120	Hand, warehouse	9149120	9149	Y
9149121	Handler, cargo	9149121	9149	Y
9149122	Handler, freight (warehousing)	9149122	9149	Y
9149123	Holder, store	9149123	9149	Y
9149124	Humper (meat market)	9149124	9149	Y
9149125	Humper (slaughterhouse)	9149125	9149	Y
9149126	Issuer	9149126	9149	Y
9149127	Keeper, die	9149127	9149	Y
9149128	Keeper, granary	9149128	9149	Y
9149129	Keeper, house, ware	9149129	9149	Y
9149130	Keeper, linen	9149130	9149	Y
9149131	Keeper, magazine	9149131	9149	Y
9149132	Keeper, pattern	9149132	9149	Y
9149133	Keeper, plan (railways)	9149133	9149	Y
9149134	Keeper, repository, furniture	9149134	9149	Y
9149135	Keeper, stationery	9149135	9149	Y
9149136	Keeper, stock	9149136	9149	Y
9149137	Keeper, store	9149137	9149	Y
9149138	Keeper, store and vault, bonded	9149138	9149	Y
9149139	Keeper, store, head	9149139	9149	Y
9149140	Keeper, tool	9149140	9149	Y
9149141	Keeper, vault	9149141	9149	Y
9149142	Keeper, warehouse	9149142	9149	Y
9149143	Keeper-clerk, store	9149143	9149	Y
9149144	Labourer (builders' merchants)	9149144	9149	Y
9149145	Labourer (haulage contractor)	9149145	9149	Y
9149146	Labourer (warehousing)	9149146	9149	Y
9149147	Labourer, storekeeper's	9149147	9149	Y
9149148	Labourer, stores	9149148	9149	Y
9149149	Labourer, warehouse	9149149	9149	Y
9149150	Lampman (coal mine)	9149150	9149	Y
9149151	Lampman (mine: not coal)	9149151	9149	Y
9149152	Leader, team, stockhandlers (warehousing)	9149152	9149	Y
9149153	Leader, team, warehouse	9149153	9149	Y
9149154	Lifter (warehousing)	9149154	9149	Y
9149155	Lifter, freight	9149155	9149	Y
9149156	Loader	9149156	9149	Y
9149157	Loader and unloader	9149157	9149	Y
9149158	Loader, lorry	9149158	9149	Y
9149159	Loader, warehouse	9149159	9149	Y
9149160	Loader-checker	9149160	9149	Y
9149161	Looker-out (ophthalmic lenses)	9149161	9149	Y
9149162	Looker-up (footwear)	9149162	9149	Y
9149163	Maid, linen	9149163	9149	Y
9149164	Man on lorry, second	9149164	9149	Y
9149165	Man, baggage	9149165	9149	Y
9149166	Man, despatch (bakery)	9149166	9149	Y
9149167	Man, dispatch (bakery)	9149167	9149	Y
9149168	Man, elevator (goods)	9149168	9149	Y
9149169	Man, explosives (mining)	9149169	9149	Y
9149170	Man, intake	9149170	9149	Y
9149171	Man, material	9149171	9149	Y
9149172	Man, order	9149172	9149	Y
9149173	Man, powder	9149173	9149	Y
9149174	Man, room, cotton	9149174	9149	Y
9149175	Man, room, drug	9149175	9149	Y
9149176	Man, room, grey	9149176	9149	Y
9149177	Man, room, pattern	9149177	9149	Y
9149178	Man, room, stock	9149178	9149	Y
9149179	Man, room, store	9149179	9149	Y
9149180	Man, room, weft	9149180	9149	Y
9149181	Man, stockroom	9149181	9149	Y
9149182	Man, storeroom	9149182	9149	Y
9149183	Man, weft	9149183	9149	Y
9149184	Man, yard	9149184	9149	Y
9149185	Master, baggage	9149185	9149	Y
9149186	Mate, driver's	9149186	9149	Y
9149187	Mate, driver's, lorry	9149187	9149	Y
9149188	Mate, emptier's, gulley	9149188	9149	Y
9149189	Minder, tool	9149189	9149	Y
9149190	Numberer, piece	9149190	9149	Y
9149191	Operative, bay, loading	9149191	9149	Y
9149192	Operative, store, cold	9149192	9149	Y
9149193	Operative, warehouse	9149193	9149	Y
9149194	Operator, control, stock	9149194	9149	Y
9149195	Operator, despatch	9149195	9149	Y
9149196	Operator, store, cold	9149196	9149	Y
9149197	Operator, warehouse	9149197	9149	Y
9149198	Partsman	9149198	9149	Y
9149199	Picker (engineering)	9149199	9149	Y
9149200	Picker, order	9149200	9149	Y
9149201	Picker, stock	9149201	9149	Y
9149202	Pickman (coal mine)	9149202	9149	Y
9149203	Pitcher (meat market)	9149203	9149	Y
9149204	Porter (office)	9149204	9149	Y
9149205	Porter (food)	9149205	9149	Y
9149206	Porter	9149206	9149	Y
9149207	Porter (market)	9149207	9149	Y
9149208	Porter (manufacturing)	9149208	9149	Y
9149209	Porter (timber yard: timber)	9149209	9149	Y
9149210	Porter (transport)	9149210	9149	Y
9149211	Porter, coal	9149211	9149	Y
9149212	Porter, despatch	9149212	9149	Y
9149213	Porter, furniture	9149213	9149	Y
9149214	Porter, general	9149214	9149	Y
9149215	Porter, goods	9149215	9149	Y
9149216	Porter, laundry	9149216	9149	Y
9149217	Porter, meat	9149217	9149	Y
9149218	Porter, motor	9149218	9149	Y
9149219	Porter, night (market)	9149219	9149	Y
9149220	Porter, store	9149220	9149	Y
